Wavelength	Spectrum00000.asd	Spectrum00001.asd	Spectrum00002.asd	Spectrum00003.asd	Spectrum00004.asd	Spectrum00005.asd	Spectrum00006.asd	Spectrum00007.asd	Spectrum00008.asd	Spectrum00009.asd	Spectrum00010.asd	Spectrum00011.asd	Spectrum00012.asd
698	0.338670286473589	0.418888557071484	0.295836246765665	7.04307309691981E-02	9.46997506201044E-02	0.248592100640644	0.243124317396611	0.233335052010608	6.92082841448251E-02	2.07658119725289E-02	0.474627119601672	0.258802026007216	 0.157039799468063 
699	0.339292511018479	0.419198566456289	0.296880487104464	0.07644329248883	9.62200437432235E-02	0.262120380378082	0.256449234562928	0.247468064651985	7.12556785864088E-02	0.021954178317374	0.475472496365577	0.259779233585784	 0.157851621121344 
700	0.339808067048647	0.419360677772115	0.29772019875356	8.30390694584657E-02	9.75805504045753E-02	0.275015086935844	0.269134034641715	0.261244961243314	7.32681928100712E-02	2.32701721966772E-02	0.476096006951509	0.260541908956505	 0.158565619935811 
701	0.340568126936133	0.419674963951419	0.298728964790636	8.99482876978333E-02	9.88318274580185E-02	0.287275946625102	0.281284104040348	0.274667838851236	7.53237836234649E-02	2.46042480372345E-02	0.476763093456407	0.261161120124763	 0.15942285549455 
702	0.341385222862737	0.42013142286929	0.299851418310441	9.71616428794815E-02	0.099976103596908	0.298956384941472	0.292935775851793	0.287577359196275	7.73353434142536E-02	2.59254542711398E-02	0.477424879407663	0.261774604967774	 0.160309337182738 
703	0.342024942933237	0.420626854439229	0.300916366676005	0.104686552978723	0.100933663292319	0.309935671180867	0.303971790280758	0.299658988251158	7.90367953402186E-02	2.71576270903231E-02	0.478024929044948	0.262465146361952	 0.16113777584258 
704	0.3427257161523	0.420999535231179	0.30186091216645	0.112351721616189	0.10158103547132	0.320114265903357	0.314060959052725	0.310974054824621	0.080567497382578	2.83833734610324E-02	0.47865602517724	0.263151023795	 0.161952299463674 
705	0.343463175352933	0.421264081168834	0.302711933166394	0.120123750559602	0.101965278678016	0.329438567913589	0.323194131208969	0.321459323513969	8.20003088033041E-02	2.96189471960778E-02	0.479256208848714	0.263810010784337	 0.162724259115201 
706	0.343951967211142	0.421517144764752	0.303661240363147	0.128132140369205	0.102264726415095	0.337881432327786	0.33164094727483	0.331031282649198	0.083319115366913	3.07957958613394E-02	0.479587400913861	0.264353429703553	 0.163415192975556 
707	0.344441755689666	0.421785440415907	0.304658684873995	0.136411314745457	0.102265372159685	0.34567436343834	0.339435773225048	0.339838776405279	8.44594346804792E-02	3.18558866473898E-02	0.47980514258101	0.264905483862121	 0.164080094018662 
708	0.345073200417159	0.42205635259419	0.305622417054151	0.144930800473415	0.101896563143114	0.352859162915754	0.346536343042614	0.347885030348983	8.53395257290246E-02	3.27677744596062E-02	0.47996596401546	0.265484131659627	 0.164651717509614 
709	0.3456463975744	0.422330233187928	0.306551484273156	0.153785739508136	0.101438839609291	0.359326481684539	0.353042063034815	0.355310833162971	8.60036200812958E-02	3.36401198463291E-02	0.480205071565304	0.26595358012367	 0.165278561737851 
710	0.346271918483138	0.42259712660114	0.307514225064893	0.162969143601235	0.100894507050435	0.365221007931374	0.358976857276147	0.362106074207046	8.65188711424325E-02	3.45162381474607E-02	0.480456962787096	0.266397519373391	 0.165926324884224 
711	0.346987788264805	0.422779001875731	0.308617953360364	0.172303911133638	0.100064265584935	0.370756844316647	0.364299920785473	0.368313281614384	8.68295418266184E-02	3.53418381273818E-02	0.480638360152067	0.266933604721742	 0.166497473597016 
712	0.347668835107291	0.423126227433007	0.309608807090547	0.18216309418279	9.91325617551775E-02	0.375730508292104	0.369244847664132	0.374107153579734	8.69894173607529E-02	3.61402600895936E-02	0.480814927838444	0.267499465692347	 0.167064346370369 
713	0.348288972755912	0.423592295000566	0.310456889239221	0.192668895770717	9.80983322432231E-02	0.380151250532488	0.373806958082961	0.379463798978625	8.70078770368427E-02	3.68856153193654E-02	0.480987105933671	0.268037656603654	 0.167636530846781 
714	0.348943860239175	0.423823351977561	0.311551768172562	0.203705052414907	0.096907201395607	0.384313351734882	0.377824389830876	0.384169668704778	8.68627259386249E-02	3.76412990036373E-02	0.481122679756932	0.268440872348425	 0.16833433148851 
715	0.349456924681186	0.423803611478664	0.312564835893345	0.214912428167146	9.54961943334171E-02	0.387744951637591	0.381065107406719	0.388078177502502	8.64845920612749E-02	3.82407509247159E-02	0.481038479559646	0.268685365812327	 0.168902271591735 
716	0.349757288519512	0.423620311487552	0.313274482813433	0.226234461773839	9.38014330326047E-02	0.390145444751195	0.383477129651809	0.391200377299757	8.58551088351946E-02	3.85810733615112E-02	0.480557471981243	0.268746847096459	 0.169156310608879 
717	0.350006223456669	0.423285120752347	0.314066452687323	0.238167062355578	9.19625857886214E-02	0.391851881731273	0.385113549271913	0.393437595440742	8.50570699620254E-02	3.87695563482139E-02	0.479632614370422	0.268546736430848	 0.169439384684534 
718	0.350326978093034	0.422907243460104	0.315012808604247	0.251389971771299	8.99563880137604E-02	0.393296130719683	0.386391769149901	0.395286176868626	8.41446610493211E-02	3.89046370785941E-02	0.478413050988723	0.268188175439241	 0.169875201444523 
719	0.350848529059148	0.422827629243723	0.315963965206177	0.265546148225052	8.80438008104838E-02	0.394970734783532	0.38804647963221	0.397703481460716	8.33007021903035E-02	3.91305121311495E-02	0.477298577952793	0.267968984852348	 0.170427984780871 
720	0.351711537645533	0.423312363966601	0.317123264019189	0.280594477660419	8.61784603373405E-02	0.39730436452421	0.390384333335839	0.400751478408527	8.25195513467028E-02	3.95944715440524E-02	0.477194905780565	0.267992246741347	 0.171239951160816 
721	0.352740680897642	0.424255995907488	0.318469001708417	0.295140597559031	8.44289802010427E-02	0.400117122536096	0.393195052515399	0.404111375572522	8.17214302206699E-02	4.01645222950497E-02	0.478294197616989	0.268335202825529	 0.172235536672808 
722	0.353396415006489	0.424858727997739	0.319476877465495	0.308697161039568	8.26631083773053E-02	0.402444053459467	0.395736432773085	0.406878752189489	8.06510449369894E-02	4.04507650008275E-02	0.479148278604083	0.269100932300762	 0.173048906018936 
723	0.353832848224413	0.425107627954959	0.320288743965093	0.321970642088022	0.080812609132018	0.404088055080888	0.397576977714682	0.40886750696766	7.94528603315375E-02	4.05356583622176E-02	0.479313594584813	0.269770646705146	 0.173616973200161 
724	0.354388513026437	0.425275222091101	0.321220861760342	0.336709568977435	7.87715216110527E-02	0.404958714461419	0.398357062802551	0.41004822430949	7.83032658204867E-02	0.040665929181225	0.478461360924663	0.269833700889432	 0.174103121586608 
725	0.354927079976792	0.42537600684211	0.322151573249832	0.352246860322714	7.66324282392996E-02	0.405700727936829	0.399019851794381	0.411064265590937	7.70256474460124E-02	4.07107166432075E-02	0.477645042899157	0.269912287330135	 0.174626673377544 
726	0.355434410221173	0.425498979914647	0.32311254717022	0.367663185969481	7.45213865817727E-02	0.406537719082409	0.399858290715418	0.412165222047326	7.57163664954567E-02	4.06662656666283E-02	0.477215164578746	0.270198779412621	 0.175223810265569 
727	0.356096874921367	0.42586202971347	0.324358113330082	0.382880246258257	7.24326555200217E-02	0.407598814241089	0.400886862831323	0.413452989619817	7.44285462231494E-02	4.05472841735455E-02	0.477047489069234	0.270742183708756	 0.175982795352343 
728	0.356724074643408	0.426283027494818	0.325583469145399	0.397963141006912	0.070178276143594	0.408600308489961	0.401897556718482	0.414632665828857	7.30445656371186E-02	4.03887751059525E-02	0.476816504761512	0.271241748418256	 0.17679142832474 
729	0.357283690912424	0.426704346519497	0.32664263731369	0.413184950472622	6.75791125818849E-02	0.409344037209687	0.40277819912622	0.415567244653624	7.14522069517615E-02	4.02219000344177E-02	0.476313872507853	0.271527494978617	 0.177521083383806 
730	0.3579368611418	0.427032653945388	0.327790417227291	0.42802419821069	6.48685964929254E-02	0.409915065101653	0.403498107759766	0.41639853637495	6.97019913356682E-02	4.00358709189647E-02	0.475710587059333	0.271823442116893	 0.178254076846804 
731	0.358645295748362	0.427354275093714	0.328966887689581	0.442508231722973	6.21130143360123E-02	0.410378778919075	0.404092265932924	0.417213095613458	6.78789090373409E-02	3.97749755621632E-02	0.47509118153659	0.27213529534639	 0.179044970266814 
732	0.359257411262222	0.427911272161371	0.329967682665357	0.456897308687343	5.93545194571369E-02	0.410856295774608	0.404639951382006	0.418003510037401	6.59825974844732E-02	0.039252682935141	0.474655655675554	0.272562156912303	 0.179819130839768 
733	0.360019383897701	0.428601295133834	0.331081843357582	0.47076772802123	0.056960549207849	0.411595861857563	0.405426061750752	0.418933477801054	6.42982621206988E-02	3.88859941226595E-02	0.47461735614097	0.273053938568415	 0.180793329040084 
734	0.360884342641697	0.429341349370902	0.33234160111435	0.483999004301539	5.49547978484934E-02	0.41246602764451	0.406320375954229	0.419900238256417	0.06287546039128	3.87254631450628E-02	0.474793672284239	0.27355229628621	 0.18191150144476 
735	0.361482159843319	0.429783035018386	0.333399975344156	0.496790552258684	5.29723379366882E-02	0.412749401483689	0.406694383729549	0.420378081685154	6.15226457374062E-02	3.84380885428289E-02	0.474402648827978	0.273857025530181	 0.182900949550664 
736	0.362018281794785	0.430077236359447	0.334388856586481	0.50930325401644	5.11997140103863E-02	0.412702936411982	0.406751385812547	0.42058759072941	6.03781627289788E-02	3.81368375670424E-02	0.473722957826141	0.274002175889233	 0.183791645972844 
737	0.362732140268125	0.430404262409386	0.335508508974059	0.521481979604019	4.99412153674697E-02	0.412715772028024	0.406774325240136	0.420793343596605	5.95292832836997E-02	3.80521382936794E-02	0.47305544078912	0.274103996446853	 0.18470976663612 
738	0.363376637690047	0.430877442418318	0.336751494682072	0.533208257701679	4.89873733679913E-02	0.412928881225521	0.406970664573786	0.421124733255384	5.88628055926934E-02	3.79917631246993E-02	0.472475785867702	0.274313543046001	 0.185661841391125 
739	0.363899909062481	0.431399281769398	0.338020060593049	0.544390614736566	4.81778800743482E-02	0.413202082133574	0.407261310320689	0.421566549270076	5.82961974052708E-02	3.78973788471978E-02	0.471952034853522	0.274564903657904	 0.186567537489752 
740	0.364371942574263	0.431735354282325	0.33908174149906	0.554872382816968	4.73675215266713E-02	0.413192225127617	0.407311221001838	0.421944649122574	0.057703755230376	3.77789423002748E-02	0.471371083369466	0.274626405518063	 0.18737446432704 
741	0.364896781782476	0.432069395865881	0.340143943570632	0.564906760990073	4.67889154081512E-02	0.413275858190632	0.407379584228332	0.422251707128879	0.0572771501293	3.77360273586263E-02	0.470739117093189	0.27478496160472	 0.188241304985381 
742	0.365495856491103	0.432431924523768	0.34129618722011	0.574416982701182	4.64873279670196E-02	0.413446785158011	0.407546087054387	0.422460644504536	5.70039503038651E-02	3.78292350991675E-02	0.470078716797636	0.275062414199282	 0.189118045951758 
743	0.365867340140282	0.432579710393914	0.342340302654576	0.582872578602068	0.046120385364153	0.413299822374599	0.407575918202644	0.422549600185713	5.67125936472206E-02	3.79179581417509E-02	0.469368522633516	0.27523629960909	 0.189873720554473 
744	0.366117217830825	0.43263249433294	0.343301927346236	0.590556580417156	4.57039824579733E-02	0.413062229284498	0.407518360443218	0.42251258812467	5.64173641010127E-02	0.037946536011107	0.468611685917258	0.275358203423679	 0.190566547477775 
745	0.366414175240337	0.432887075997216	0.34426798897248	0.597996096559531	0.045410905741457	0.413052592307651	0.407466059694855	0.422416972699105	5.62080339777785E-02	3.79108702866898E-02	0.467912297017576	0.275534549195482	 0.19134754098157 
746	0.366661886054628	0.433062110984144	0.345228502077761	0.60496893032086	4.51496993631296E-02	0.413077845732401	0.40737028505689	0.422336893857515	0.056030329372132	3.78769761940997E-02	0.467175973813252	0.275707844416873	 0.19209791914403 
747	0.366896780404497	0.433114835159349	0.346215338452416	0.61142526828247	0.044921089561504	0.413042811458453	0.407260658913831	0.422269104771974	5.59006022183514E-02	3.78873883179233E-02	0.466367616075611	0.275847460113121	 0.19285550444433 
748	0.367286827216452	0.433175771273553	0.347270351514563	0.617305577663994	0.04483192139977	0.412909135279772	0.407278959744718	0.422093227945358	0.055801100396635	3.79861111396898E-02	0.465543879236624	0.276014638415238	 0.193740349563899 
749	0.367670897682109	0.433299228366098	0.348281852766517	0.622844772720644	4.47354373387448E-02	0.412846554754139	0.407296071827184	0.42200271809065	5.56850102227295E-02	3.80723429844516E-02	0.464756448379416	0.276169919418898	 0.194591422698654 
750	0.367976356161547	0.433500088374553	0.349271383099497	0.628128260072088	0.044576707353435	0.412864139095858	0.407232006625661	0.422088110204567	5.55150232602443E-02	3.81154946291128E-02	0.464023386730041	0.276351285174908	 0.195437646918169 
751	0.368353878355539	0.433733445689679	0.350417301122949	0.632964442200264	4.44373559847262E-02	0.412710142384111	0.407014591475767	0.421964752167857	5.54143734210249E-02	3.81780787127062E-02	0.46309443175129	0.276495313915742	 0.19632173517206 
752	0.368686367350489	0.433888894067011	0.35158246004302	0.63729501108636	4.42521030943423E-02	0.412469177227447	0.406730730394853	0.42171297979186	5.53116789439945E-02	3.82255325957616E-02	0.462134411625506	0.276552245699828	 0.197238818103958 
753	0.368869773977116	0.433913600961617	0.35271471233578	0.641186825005898	4.39950241959593E-02	0.412326345203678	0.406573778997666	0.421506332160418	5.51465227602397E-02	3.81816438702416E-02	0.461446224869224	0.276473569522216	 0.198201547706429 
754	0.36895304043231	0.433913425163535	0.35357842787996	0.644621173353521	4.38425158379103E-02	0.412051175002245	0.406332761658693	0.421185535933891	5.49715729088293E-02	3.82063904927892E-02	0.460586671604935	0.276378197986535	 0.199091291487355 
755	0.369006905697708	0.433907164345753	0.354267976152479	0.647580264423491	4.38211180352106E-02	0.411670151962039	0.406006680100796	0.420787529035683	5.48397210719368E-02	3.83169694842302E-02	0.459599395948552	0.276340088426981	 0.199929221416516 
756	0.369304106484083	0.433990337381265	0.355376369196621	0.650216356754136	4.38639553740803E-02	0.411397761857968	0.405756912523287	0.420532492589205	5.48783720779414E-02	3.84899433726703E-02	0.459014497021196	0.276389889418805	 0.200923311688894 
757	0.369161882985552	0.433791054490206	0.356000545990282	0.651434289735362	4.37223349606517E-02	0.411273654966308	0.405612608824698	0.419857049342357	5.46785625813685E-02	3.84915968878972E-02	0.458973550802056	0.276175941713135	 0.201509668873813 
758	0.368029386910246	0.432887126741611	0.355517292163302	0.650564337949141	4.32132799340354E-02	0.41121316579974	0.405495277434636	0.418306579542338	5.39081648426255E-02	3.81341062161876E-02	0.459391192189944	0.275403029235385	 0.201318616295543 
759	0.366501007964994	0.431139653310998	0.354315109283788	0.649282258860697	4.28492049337737E-02	0.410751435514126	0.404819505794604	0.415865751164813	5.34937452030102E-02	3.78220312803544E-02	0.459138150121497	0.274081446119255	 0.200894763996064 
760	0.365040962059901	0.428877610581003	0.353346262910604	0.649806470308199	4.27857305487136E-02	0.409458323846584	0.40324550328069	0.41304845486722	0.053683273653054	0.037564589240991	0.457475006726968	0.27263014095585	 0.200834744271728 
761	0.366722129595303	0.429460719393058	0.357080465295529	0.660408365019503	4.34792940556378E-02	0.406886169819756	0.400848975852518	0.414552853523737	0.05489949763645	3.75102763042657E-02	0.453232248142663	0.274198216430398	 0.203566281946852 
762	0.368961962244048	0.430892412860301	0.361551094837678	0.670530052182003	4.39541179340289E-02	0.404911913314373	0.398978617152795	0.416393528254234	5.58825207661596E-02	3.73837015444213E-02	0.44988665107737	0.276215255828856	 0.206494313614127 
763	0.369268705328163	0.431390030695345	0.362781200424892	0.670629493218733	4.36153010695206E-02	0.405067492658111	0.398977266612977	0.415823528237634	5.54967431215352E-02	3.71880293797058E-02	0.450444255883057	0.276434922745276	 0.207106033019408 
764	0.36983940591815	0.432268858407361	0.364882982348955	0.672290800915119	4.38493899920738E-02	0.404725659459111	0.398802555469557	0.416482033383043	5.55465457338067E-02	3.74265461646608E-02	0.450346730826409	0.277439682363472	 0.208595913368045 
765	0.370475883362272	0.433164700610179	0.366884628295196	0.673535255257916	4.39848660792636E-02	0.404740516326249	0.399015764802505	0.417382603168977	5.55654123436427E-02	0.037766154577535	0.450596845676351	0.278613108027747	 0.210103799433271 
766	0.370997601004537	0.433821823592564	0.367991597825526	0.672953682549956	4.38087328570749E-02	0.405670906030055	0.3999850372835	0.417785782048884	5.54022665414983E-02	3.81223443184428E-02	0.451970555474983	0.279419903287304	 0.210989495166262 
767	0.371103933669545	0.434270055090666	0.368653535535968	0.671865996842433	4.36232967917909E-02	0.406532954090086	0.400878618387465	0.417800353674173	5.50468125711594E-02	3.84633250323633E-02	0.453441088596073	0.279971519557263	 0.211732780254586 
768	0.370886987254434	0.434440578137497	0.369133006478386	0.670705464591305	4.34696256206841E-02	0.407066427558484	0.401443643118531	0.417491138344218	5.46417564539865E-02	0.038688737927466	0.454655713554538	0.280297383691608	 0.21241492933175 
769	0.370543587660346	0.434141619264532	0.369618347899257	0.669822169395447	4.34067963227619E-02	0.407130870536064	0.401420181676377	0.416865544444436	5.44447906219568E-02	3.86716335026636E-02	0.455343730208237	0.280379158956335	 0.212908785452208 
770	0.370324278127336	0.433997223866185	0.370261088311944	0.669610874034388	4.33191398246498E-02	0.407032071981338	0.401246756418376	0.416384759514218	5.42858309777079E-02	3.85462808480944E-02	0.455791139733367	0.280545069885719	 0.213542761740489 
771	0.370348409284452	0.434191104995176	0.371148959076626	0.670167065818097	4.32582301643781E-02	0.406918325196764	0.401092618860298	0.416224823527561	5.41889795044488E-02	0.038491049506654	0.456078149152848	0.2809334601031	 0.214463325093512 
772	0.370470166196917	0.434379442500994	0.372293215286846	0.670917200512083	4.34066085143553E-02	0.406836362219332	0.401091801182083	0.416082726661778	5.42533912599263E-02	3.86376209616628E-02	0.456399341498379	0.281353596248474	 0.215560648949046 
773	0.370540766964324	0.434450314808785	0.373478243491459	0.671613760570562	4.35507078719683E-02	0.406715580581939	0.401078159895373	0.415949817473729	5.43402662063354E-02	0.038796765148256	0.456656056639537	0.281803133768939	 0.216615872796182 
774	0.370527506390549	0.434358861824766	0.374509140055373	0.67213500725678	0.043590170500039	0.406469936752095	0.400991283252356	0.415805379234925	5.43417907697758E-02	3.88903543143632E-02	0.45683999478188	0.282357896876645	 0.217564796170657 
775	0.370615602259585	0.434450481370252	0.375687478033467	0.672821887900684	4.37599075448287E-02	0.406401292504444	0.400834558069515	0.415773050712162	5.44454825212347E-02	3.89320703835389E-02	0.457116912167055	0.282926530508909	 0.218619224663279 
776	0.370737716887124	0.43469471314055	0.376937623951844	0.673598355688391	0.044020957906023	0.406428690478902	0.400593627824218	0.415751832789721	5.46175434391545E-02	3.89503070844738E-02	0.45740218008371	0.283410802459741	 0.219727652375224 
777	0.370681200875193	0.434895459097598	0.377988235453283	0.674225356328792	4.42237381656507E-02	0.406188137085157	0.40046395155439	0.415539687235377	5.46475211370563E-02	0.039077574570529	0.457600823335042	0.283821101039108	 0.220704242921761 
778	0.370625416268118	0.434997182102955	0.37909583549927	0.674776529185377	4.44719153685362E-02	0.405985595375597	0.400359646049507	0.415353649013928	0.054783932501521	3.92676301053641E-02	0.457659616179051	0.28426247454368	 0.221693621222345 
779	0.370663233887823	0.435031207777532	0.380326029814928	0.675293055428193	4.47686231480163E-02	0.405922656329667	0.400194952976202	0.415259844031199	5.51230422979316E-02	3.95013844502223E-02	0.457612186372028	0.284779490041664	 0.222737573894502 
780	0.370725685692776	0.43517429991091	0.381516489246125	0.675808736772248	4.50821152654844E-02	0.40573448159389	0.400079935451346	0.415238487317255	5.54070753325972E-02	3.96783455644829E-02	0.45770763949015	0.28541305575211	 0.223882374935107 
781	0.370749442222902	0.435322440411543	0.382673494361467	0.676321115573519	4.54236754920854E-02	0.405502903296486	0.399974675529551	0.415229985160655	5.56656336844872E-02	0.039768597248704	0.457966156244575	0.286064289587413	 0.225062978383165 
782	0.370724040588834	0.435433577605235	0.383854363420139	0.676637272146033	4.57139550685702E-02	0.405370901898557	0.399826380074572	0.415084867347106	5.59719012914629E-02	3.96686463561866E-02	0.458281146603585	0.286569254784256	 0.226144497471373 
783	0.370619653324622	0.435574058642049	0.384960923929672	0.676993269063542	0.046003511872678	0.405226423057719	0.399634355697431	0.414917194636138	5.61988636339116E-02	3.97863193619398E-02	0.458403766424378	0.287055349081288	 0.227124385737855 
784	0.370405372125302	0.435677863088802	0.385978280128019	0.677419277981092	4.63067125899318E-02	0.405028112350634	0.39940623787047	0.414734199771618	5.62939722519685E-02	4.00348185184126E-02	0.458300464474341	0.287485417489742	 0.22800629305983 
785	0.370172781090543	0.435477197286836	0.387074544651283	0.677722030534117	4.65464122689174E-02	0.404872090872147	0.399209853701596	0.414450162438515	5.62980867049179E-02	3.98999072524802E-02	0.458147708844048	0.287671591873544	 0.228904637452031 
786	0.370061020265911	0.43540564477256	0.38828118364444	0.678132598435602	4.68851245466084E-02	0.404752245138228	0.399079473428447	0.414203293890657	5.65072837586286E-02	3.99076406932755E-02	0.458200201990753	0.287931406879875	 0.229963953275001 
787	0.37001012328353	0.435649138567321	0.389513337064349	0.678617150262804	4.73934641139683E-02	0.404675354539618	0.398972540429014	0.414054681952869	5.70180093279766E-02	4.02508551522099E-02	0.458437679001596	0.288392985735114	 0.231166209715941 
788	0.369880038766068	0.435688348380437	0.390722211264909	0.678848021422051	4.77390583370567E-02	0.404531656562502	0.398737562866206	0.413721729118569	5.73775540448942E-02	4.03025294351113E-02	0.458383570714392	0.288752622485158	 0.232183168785895 
789	0.369714968167767	0.435629185124252	0.391931608491388	0.679017095426292	4.80531123376806E-02	0.40434510979636	0.398463404629633	0.413305236064737	5.76319696926486E-02	4.02496603328983E-02	0.458118372369613	0.289027460341721	 0.233149701618772 
790	0.369633759936868	0.435694662841945	0.393105193393952	0.679404646290423	4.85462675261654E-02	0.404137172705223	0.398254933436636	0.413037688530285	5.79184039847688E-02	4.05449865583485E-02	0.457846985380463	0.289283490542084	 0.234360710380721 
791	0.369582543453404	0.435743390500775	0.394358903387582	0.679893331653493	0.048957590755561	0.40403219447112	0.398128432097216	0.412927180963663	5.81895272231561E-02	0.040724912352219	0.457672783732499	0.289687557640652	 0.235518855376176 
792	0.369528752962825	0.435814941568081	0.395719330580326	0.680426180807177	4.92867135594533E-02	0.404032285511127	0.398145009560299	0.412960646879706	5.84901148377993E-02	4.07410396891184E-02	0.457658015610321	0.290218897848584	 0.236628671966955 
793	0.369422533686819	0.435958840020202	0.397009384310682	0.681006015772525	4.96769660934309E-02	0.404013973348682	0.398274541495902	0.413028689165226	5.88362503521115E-02	4.08732224335946E-02	0.457588579406506	0.290714269036077	 0.237926730671882 
794	0.369250171240754	0.436073855796213	0.398212455739206	0.681607841451058	0.050092370603135	0.403952950923775	0.398238607086212	0.412964647308775	5.90859633208431E-02	4.09911311390937E-02	0.457409367233339	0.291138380560643	 0.239229748339086 
795	0.369022165298458	0.436123628317928	0.399388057959415	0.682138501677607	5.05040274489261E-02	0.403833692754332	0.397943339549093	0.412709359257962	5.92024006288941E-02	4.10733079306984E-02	0.457181657671878	0.291487969354728	 0.24040507174988 
796	0.368980090918986	0.436200160717718	0.400631668106333	0.682759087845896	5.10176497117965E-02	0.403718334093693	0.397654771857262	0.412533029343721	5.95733063270443E-02	4.11982081942878E-02	0.456959465092528	0.292000327688143	 0.241636353583611 
797	0.368913231180201	0.436238725365945	0.401810480823429	0.683269444222607	5.15725893724168E-02	0.403546540092153	0.397434539703263	0.412388642553157	6.00563572558701E-02	4.12984145199578E-02	0.456737205106036	0.292547977597144	 0.242821734334726 
798	0.368588049524393	0.436260805675472	0.402820100453152	0.683330709703919	5.18882660520076E-02	0.403395706213276	0.397363153980173	0.412049368481396	6.01804987536892E-02	4.13484502458509E-02	0.456628336193842	0.29283037372877	 0.243869365726875 
799	0.368313012124123	0.436294288162731	0.403977606360775	0.683670631298538	5.23410547533142E-02	0.403140737261067	0.397387592861105	0.411865960249808	6.05023961624193E-02	4.15094369788645E-02	0.456589141427942	0.293205020575079	 0.245119014535692 
800	0.368144450965441	0.436341608443063	0.405366522748152	0.684421280271854	5.29524471240239E-02	0.402823860853871	0.397384301771592	0.411853948639131	6.10627465642133E-02	4.17555328081648E-02	0.4565367665386	0.293693575670899	 0.246575979153415 
801	0.368105679038434	0.436547778298732	0.406789729873276	0.685129115366582	5.33716946999163E-02	0.402864188539661	0.39725860973509	0.411788274713426	6.12750168982501E-02	4.19513799726609E-02	0.456366666320762	0.294215250216741	 0.248033411602223 
802	0.368095357119502	0.436816766605508	0.408156347051083	0.685831412710682	5.37612114455699E-02	0.402950430073491	0.397104117627441	0.411804343236067	6.14436278707419E-02	4.21467110620388E-02	0.456228971214457	0.294782760457854	 0.249439657674011 
803	0.367953193994736	0.437098475119246	0.409342388541386	0.686461682044826	5.42355310918042E-02	0.40282971177086	0.396998369900363	0.411888487542063	6.17489529689601E-02	4.22706844307656E-02	0.456275490058467	0.295325093910506	 0.250754080585763 
804	0.367663876812054	0.437104136181824	0.41055355004648	0.686926287142005	5.44493892532233E-02	0.40271220384542	0.396802226358593	0.411904903339945	6.17534307498954E-02	4.21908597450136E-02	0.456111318169178	0.295686005065045	 0.252014664341974 
805	0.367346086854915	0.437022354526438	0.411860634421501	0.687299596720049	5.45308947881353E-02	0.402671370537543	0.396704637677361	0.411902769224259	6.16912567218835E-02	4.21197911075491E-02	0.455848256526777	0.296035066975102	 0.253329040111491 
806	0.367104429288885	0.437369919289092	0.413172767673982	0.68791422736457	5.48160025368903E-02	0.402735425295525	0.397125713470251	0.412094637528909	6.20229469967356E-02	4.22494359854652E-02	0.455879587868631	0.296665528473001	 0.254624027272293 
807	0.366903595446524	0.437516586870181	0.414392417423859	0.688194250901545	5.51050165956439E-02	0.402889615823581	0.397316548459438	0.412162258648559	6.22528609287824E-02	4.24212646307843E-02	0.45580767665463	0.297106408773333	 0.255886591733848 
808	0.366716189781773	0.437338840703395	0.415494102431819	0.688068405990928	5.52458973147367E-02	0.403007234606995	0.397089409185541	0.411967179736374	6.22581925155557E-02	4.25092333417246E-02	0.455536026695449	0.297271200405705	 0.257119216877614 
809	0.366430309595202	0.437234052899321	0.416606221695657	0.688157808400768	0.055294930218066	0.40295055170501	0.396888942891321	0.411593659359473	6.22796020628108E-02	4.25142658133462E-02	0.455143245348353	0.297705731722075	 0.258330541908247 
810	0.365953458255622	0.437098645316112	0.417658901604558	0.688126634502182	5.52673862902689E-02	0.402729367710279	0.396630946084215	0.411088411683453	6.22292714512397E-02	4.25502517074134E-02	0.45461959849008	0.298021072500264	 0.259521851924171 
811	0.365322852653488	0.436846215229196	0.41854650651388	0.687690738311435	5.50228098119211E-02	0.402329264966546	0.396206591273103	0.410522856956629	6.19733160954563E-02	4.25332670776166E-02	0.45403416314347	0.297821629738755	 0.260602623270754 
812	0.364745432421563	0.436443127199091	0.419333118677513	0.687147224151107	5.48213103444709E-02	0.401828841724953	0.395745547508117	0.409545718456909	6.16189008975458E-02	4.23202516128281E-02	0.453516702421085	0.297383979175799	 0.26152231386043 
813	0.364221152851811	0.436006578948244	0.420206795274156	0.686696422237729	5.47270768598485E-02	0.401240846175827	0.395168974174115	0.408338383023034	6.13230607361549E-02	4.20279529438571E-02	0.452951576348314	0.296972794760691	 0.262491992920098 
814	0.363717856469349	0.43565771697375	0.421277531136079	0.686370698469226	5.43959961626423E-02	0.400419629887433	0.394234382536903	0.407232989845001	6.11838850996048E-02	4.18723647157476E-02	0.451740768239114	0.296846625524641	 0.263633570860379 
815	0.363273586409257	0.435471759717379	0.422550094711411	0.686617383671799	5.40861387957891E-02	0.399441076545396	0.393170781243013	0.40641532931708	6.11646092351652E-02	4.16476517647167E-02	0.450470253335825	0.297002795190587	 0.264998654862904 
816	0.362954959206917	0.435538800470606	0.424106610820112	0.687571496524123	5.38607086711044E-02	0.398486150160059	0.392260484145926	0.406066058606016	6.12114155641872E-02	4.14001145720927E-02	0.449398448398663	0.297418286144209	 0.266621299483515 
